alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline,target
10.08 ,1.49 ,2.39 ,21.81 ,86.61 ,2.99 ,3.11 ,0.32 ,2.34 ,2.41 ,1.06 ,3.50 ,728.86 ,1
12.39 ,1.88 ,2.29 ,19.52 ,87.77 ,1.90 ,1.70 ,0.56 ,1.83 ,2.23 ,1.00 ,2.07 ,447.55 ,1
13.03 ,2.92 ,2.58 ,22.35 ,107.74 ,1.46 ,1.51 ,-0.02 ,1.11 ,11.99 ,0.13 ,1.64 ,438.54 ,2
12.60 ,2.83 ,1.79 ,18.29 ,95.57 ,2.85 ,2.41 ,0.42 ,2.04 ,1.75 ,1.00 ,3.44 ,310.65 ,1
14.74 ,3.06 ,2.42 ,22.31 ,101.67 ,1.40 ,0.62 ,0.88 ,0.69 ,4.64 ,1.13 ,1.69 ,501.67 ,2
12.44 ,1.98 ,2.49 ,17.79 ,100.93 ,3.32 ,3.51 ,0.27 ,1.44 ,5.55 ,1.05 ,3.17 ,1293.23 ,0
14.16 ,3.04 ,2.52 ,21.35 ,98.73 ,1.17 ,1.29 ,0.33 ,0.67 ,4.86 ,0.76 ,1.85 ,574.70 ,2
11.65 ,3.20 ,1.96 ,17.51 ,112.13 ,1.46 ,1.30 ,0.30 ,0.84 ,2.32 ,1.07 ,2.39 ,527.22 ,1
13.17 ,2.04 ,2.26 ,23.23 ,83.71 ,1.45 ,2.08 ,0.43 ,1.75 ,2.87 ,0.99 ,2.43 ,451.79 ,1
11.16 ,2.94 ,1.98 ,19.01 ,100.81 ,3.03 ,2.23 ,0.60 ,1.09 ,2.66 ,0.94 ,3.13 ,411.09 ,1
13.37 ,2.85 ,2.47 ,19.47 ,84.24 ,3.12 ,2.17 ,-0.05 ,1.04 ,1.52 ,1.22 ,2.68 ,314.96 ,1
11.10 ,4.23 ,2.67 ,19.33 ,87.90 ,3.26 ,2.91 ,0.37 ,3.13 ,3.30 ,0.88 ,3.46 ,367.68 ,1
13.68 ,4.29 ,2.63 ,20.10 ,78.17 ,1.76 ,0.58 ,0.23 ,0.97 ,7.24 ,0.67 ,1.83 ,605.46 ,2
12.22 ,1.13 ,3.14 ,17.98 ,95.81 ,2.81 ,2.75 ,-0.06 ,2.20 ,2.86 ,0.87 ,3.33 ,691.92 ,1
11.60 ,2.84 ,2.18 ,23.45 ,88.39 ,1.43 ,1.77 ,0.60 ,1.51 ,2.99 ,0.77 ,3.36 ,345.18 ,1
15.49 ,4.13 ,2.47 ,20.25 ,83.62 ,1.52 ,0.68 ,0.37 ,1.58 ,9.19 ,0.55 ,1.46 ,460.60 ,2
11.76 ,1.17 ,1.88 ,17.56 ,87.22 ,3.79 ,3.93 ,0.44 ,2.23 ,4.26 ,0.95 ,2.58 ,648.20 ,1
12.90 ,3.86 ,2.82 ,21.90 ,105.00 ,1.86 ,0.61 ,-0.04 ,1.51 ,7.19 ,0.99 ,1.39 ,696.23 ,2
11.02 ,2.85 ,3.41 ,19.19 ,112.46 ,2.16 ,2.21 ,0.53 ,0.77 ,4.01 ,1.76 ,2.35 ,590.08 ,1
12.68 ,4.01 ,2.38 ,23.29 ,87.53 ,2.42 ,0.49 ,0.72 ,1.24 ,9.60 ,0.19 ,1.46 ,516.20 ,2
11.22 ,0.92 ,2.44 ,18.38 ,93.31 ,2.20 ,2.13 ,0.43 ,2.02 ,2.93 ,0.39 ,3.46 ,473.33 ,1
12.02 ,4.82 ,2.59 ,27.55 ,105.08 ,2.27 ,2.08 ,0.23 ,1.56 ,1.92 ,1.18 ,3.62 ,333.20 ,1
13.29 ,2.49 ,2.06 ,18.68 ,90.50 ,1.44 ,0.54 ,0.79 ,0.56 ,10.95 ,0.47 ,1.49 ,462.59 ,2
12.81 ,3.78 ,2.57 ,22.40 ,97.37 ,1.96 ,0.38 ,0.73 ,1.43 ,7.78 ,0.38 ,1.23 ,742.43 ,2
12.32 ,3.62 ,2.24 ,20.53 ,86.96 ,2.06 ,1.57 ,0.58 ,2.03 ,1.30 ,0.76 ,3.05 ,522.15 ,1
13.71 ,4.09 ,2.42 ,20.46 ,106.66 ,2.44 ,2.49 ,0.36 ,2.16 ,4.81 ,0.84 ,3.94 ,840.99 ,0
12.14 ,2.37 ,1.91 ,20.51 ,91.17 ,1.68 ,0.85 ,0.81 ,0.82 ,7.36 ,0.51 ,1.41 ,755.40 ,2
13.99 ,1.88 ,2.77 ,18.24 ,118.89 ,3.84 ,3.23 ,0.50 ,2.00 ,8.55 ,1.14 ,2.96 ,1369.47 ,0
12.04 ,3.66 ,2.16 ,14.52 ,85.99 ,1.70 ,1.13 ,0.36 ,0.46 ,3.09 ,0.67 ,2.22 ,337.06 ,1
11.74 ,0.71 ,2.18 ,21.33 ,79.92 ,2.58 ,2.24 ,0.63 ,1.22 ,3.19 ,0.76 ,2.31 ,398.46 ,1
14.48 ,3.73 ,2.62 ,22.78 ,118.04 ,1.38 ,0.80 ,0.85 ,1.37 ,10.53 ,0.57 ,1.31 ,717.63 ,2
11.25 ,0.90 ,2.46 ,22.70 ,92.41 ,2.75 ,2.02 ,0.53 ,1.20 ,2.57 ,1.28 ,2.35 ,387.45 ,1
12.33 ,2.21 ,2.23 ,16.71 ,125.26 ,2.95 ,3.65 ,0.15 ,2.06 ,6.87 ,0.39 ,3.50 ,813.04 ,0
12.74 ,2.77 ,2.16 ,17.73 ,117.43 ,2.03 ,1.39 ,0.49 ,0.68 ,2.35 ,1.00 ,2.55 ,547.34 ,1
12.39 ,1.51 ,2.35 ,14.77 ,79.91 ,2.15 ,2.38 ,-0.06 ,1.75 ,2.94 ,1.12 ,2.72 ,422.69 ,1
13.96 ,1.57 ,2.33 ,12.07 ,92.69 ,2.89 ,3.25 ,0.24 ,3.06 ,7.66 ,1.23 ,3.47 ,1671.89 ,0
14.14 ,2.36 ,2.59 ,15.83 ,105.34 ,3.51 ,3.10 ,-0.22 ,1.59 ,5.51 ,1.02 ,2.96 ,1187.72 ,0
13.25 ,1.88 ,2.17 ,17.06 ,89.60 ,2.57 ,2.49 ,0.05 ,1.83 ,3.72 ,1.08 ,2.91 ,754.42 ,1
10.63 ,2.22 ,3.00 ,29.14 ,112.66 ,3.58 ,5.29 ,0.65 ,2.01 ,5.70 ,0.98 ,3.92 ,476.67 ,1
12.27 ,1.35 ,2.50 ,16.37 ,92.57 ,1.85 ,1.13 ,0.68 ,0.49 ,3.01 ,1.53 ,1.33 ,642.99 ,1
13.29 ,2.80 ,2.56 ,21.33 ,85.31 ,1.58 ,0.56 ,0.87 ,0.92 ,9.04 ,0.46 ,1.73 ,493.92 ,2
11.75 ,0.72 ,2.18 ,21.33 ,79.75 ,2.57 ,2.24 ,0.63 ,1.21 ,3.19 ,0.77 ,2.32 ,406.29 ,1
12.76 ,1.06 ,2.05 ,15.86 ,93.06 ,2.32 ,0.60 ,0.92 ,1.15 ,4.86 ,0.90 ,1.31 ,603.67 ,2
13.03 ,1.81 ,2.19 ,19.72 ,81.40 ,2.06 ,1.39 ,0.88 ,1.82 ,2.16 ,1.08 ,2.62 ,460.74 ,1
12.96 ,4.56 ,2.32 ,19.39 ,83.46 ,1.69 ,0.68 ,0.46 ,1.72 ,8.64 ,0.46 ,1.47 ,517.58 ,2
13.02 ,1.71 ,2.86 ,15.99 ,131.60 ,2.69 ,2.71 ,0.43 ,1.99 ,5.65 ,1.28 ,4.19 ,1086.97 ,0
13.24 ,2.20 ,2.62 ,13.53 ,94.22 ,3.27 ,3.56 ,-0.02 ,2.02 ,5.65 ,0.87 ,3.45 ,1016.51 ,0
12.47 ,1.72 ,2.62 ,14.85 ,97.50 ,3.07 ,2.85 ,0.09 ,1.16 ,5.36 ,0.83 ,3.40 ,1231.69 ,0
14.58 ,1.24 ,2.98 ,24.52 ,102.72 ,2.82 ,1.16 ,0.51 ,2.71 ,12.39 ,0.62 ,1.93 ,707.61 ,2
14.12 ,3.64 ,2.61 ,17.72 ,121.22 ,2.74 ,2.68 ,0.36 ,1.36 ,5.31 ,0.62 ,3.47 ,1073.48 ,0
13.48 ,1.77 ,1.78 ,21.65 ,92.78 ,2.11 ,1.66 ,0.57 ,1.58 ,3.09 ,0.88 ,3.40 ,628.16 ,1
15.11 ,1.57 ,3.04 ,25.12 ,91.48 ,2.64 ,1.01 ,0.33 ,3.06 ,13.87 ,0.47 ,2.10 ,645.47 ,2
13.48 ,1.05 ,2.24 ,15.01 ,140.48 ,2.28 ,1.83 ,0.43 ,2.73 ,3.21 ,1.50 ,2.66 ,799.52 ,1
13.19 ,1.86 ,2.65 ,16.83 ,111.68 ,2.57 ,2.99 ,0.39 ,1.35 ,6.58 ,1.35 ,3.18 ,1264.51 ,0
13.36 ,1.47 ,2.72 ,19.54 ,129.04 ,3.15 ,2.49 ,0.70 ,1.72 ,5.32 ,1.19 ,3.38 ,1249.78 ,0
11.79 ,4.57 ,1.98 ,17.89 ,121.17 ,1.32 ,0.35 ,0.18 ,1.14 ,8.38 ,0.80 ,2.02 ,882.80 ,2
12.74 ,2.77 ,2.16 ,17.76 ,117.38 ,2.03 ,1.37 ,0.48 ,0.68 ,2.39 ,0.98 ,2.55 ,544.72 ,1
11.63 ,1.50 ,2.22 ,22.34 ,82.26 ,2.93 ,3.51 ,0.52 ,1.85 ,3.69 ,0.69 ,2.74 ,322.88 ,1
11.38 ,2.33 ,2.71 ,21.73 ,103.07 ,1.06 ,1.07 ,0.26 ,0.61 ,5.29 ,1.07 ,0.90 ,542.51 ,2
13.06 ,2.86 ,2.20 ,18.83 ,111.91 ,1.46 ,0.77 ,0.39 ,0.81 ,5.46 ,1.11 ,1.43 ,487.80 ,2
13.96 ,4.78 ,2.39 ,24.31 ,111.00 ,1.83 ,1.03 ,-0.07 ,0.98 ,9.11 ,0.87 ,1.84 ,595.16 ,2
12.00 ,3.44 ,2.93 ,18.77 ,93.79 ,1.71 ,0.34 ,0.20 ,1.21 ,11.03 ,0.91 ,1.52 ,657.02 ,2
15.08 ,1.54 ,2.30 ,24.28 ,103.99 ,2.91 ,1.44 ,0.54 ,2.43 ,12.33 ,0.85 ,1.69 ,662.37 ,2
11.59 ,1.28 ,1.89 ,20.25 ,72.71 ,1.49 ,1.57 ,0.04 ,1.58 ,3.21 ,1.09 ,1.75 ,528.01 ,1
11.48 ,1.83 ,2.50 ,23.66 ,83.38 ,2.12 ,1.44 ,0.50 ,1.22 ,2.66 ,1.31 ,2.58 ,658.83 ,1
12.08 ,1.41 ,2.16 ,26.57 ,90.89 ,1.86 ,2.65 ,0.26 ,2.23 ,1.96 ,1.15 ,2.92 ,361.12 ,1
15.25 ,1.71 ,1.95 ,14.74 ,86.50 ,2.77 ,2.20 ,0.16 ,2.10 ,4.36 ,1.35 ,3.77 ,1131.30 ,0
11.59 ,1.29 ,1.89 ,20.28 ,72.69 ,1.49 ,1.58 ,0.04 ,1.58 ,3.28 ,1.09 ,1.75 ,521.89 ,1
14.54 ,1.77 ,2.75 ,16.54 ,114.38 ,3.60 ,3.63 ,0.27 ,1.79 ,8.07 ,0.71 ,2.46 ,1717.93 ,0
15.21 ,1.51 ,2.40 ,16.46 ,98.98 ,2.19 ,3.04 ,0.02 ,2.08 ,5.73 ,0.96 ,3.44 ,1200.95 ,0
12.62 ,2.87 ,2.94 ,21.91 ,114.60 ,1.48 ,1.10 ,0.65 ,1.28 ,11.06 ,0.24 ,1.64 ,514.17 ,2
12.54 ,1.85 ,1.85 ,12.81 ,99.03 ,3.20 ,3.35 ,0.10 ,2.45 ,7.65 ,1.25 ,3.20 ,1132.33 ,0
13.71 ,2.32 ,2.73 ,19.97 ,93.56 ,1.02 ,0.58 ,0.24 ,0.29 ,5.04 ,0.69 ,2.40 ,771.82 ,2
14.22 ,1.58 ,2.49 ,24.27 ,81.65 ,1.81 ,2.25 ,0.48 ,0.98 ,4.07 ,0.88 ,2.95 ,449.02 ,1
12.48 ,1.78 ,2.21 ,19.26 ,80.21 ,2.55 ,2.56 ,0.44 ,1.89 ,4.00 ,1.40 ,3.02 ,723.59 ,1
13.89 ,1.84 ,2.80 ,15.69 ,95.21 ,3.35 ,3.20 ,0.17 ,1.38 ,6.40 ,1.19 ,2.89 ,1377.83 ,0
12.89 ,2.47 ,3.58 ,24.06 ,133.08 ,2.93 ,3.15 ,0.46 ,1.80 ,3.29 ,1.31 ,3.39 ,758.39 ,0
12.34 ,1.49 ,2.03 ,21.07 ,83.78 ,1.51 ,2.06 ,0.46 ,1.52 ,3.59 ,1.03 ,2.99 ,503.95 ,1
12.69 ,4.01 ,2.38 ,23.35 ,87.59 ,2.42 ,0.49 ,0.72 ,1.24 ,9.66 ,0.19 ,1.48 ,513.78 ,2
12.97 ,2.02 ,2.16 ,19.46 ,89.69 ,2.75 ,2.83 ,0.19 ,1.97 ,4.30 ,1.34 ,3.71 ,686.48 ,1
13.23 ,1.74 ,2.38 ,13.16 ,104.10 ,2.40 ,2.56 ,0.24 ,2.14 ,5.01 ,0.96 ,3.67 ,1232.65 ,0
13.35 ,1.47 ,2.72 ,19.48 ,129.22 ,3.16 ,2.48 ,0.70 ,1.72 ,5.32 ,1.19 ,3.39 ,1249.88 ,0
11.72 ,1.58 ,2.43 ,19.63 ,96.73 ,3.42 ,2.67 ,0.01 ,1.07 ,3.75 ,1.17 ,2.64 ,353.45 ,1
14.25 ,3.71 ,2.07 ,18.83 ,91.07 ,2.09 ,2.86 ,0.32 ,2.02 ,3.69 ,1.08 ,3.42 ,1118.81 ,0
12.72 ,1.66 ,2.79 ,15.57 ,122.88 ,3.54 ,3.80 ,0.64 ,2.10 ,6.39 ,0.60 ,3.05 ,1446.57 ,0
12.38 ,3.45 ,2.90 ,23.92 ,110.08 ,1.85 ,0.57 ,0.28 ,1.03 ,4.98 ,0.64 ,2.00 ,608.11 ,2
13.40 ,1.62 ,1.72 ,24.40 ,96.97 ,1.56 ,1.16 ,0.47 ,1.64 ,2.19 ,1.23 ,2.62 ,501.67 ,1
13.20 ,2.72 ,2.35 ,23.04 ,95.84 ,1.18 ,0.71 ,0.65 ,0.94 ,9.42 ,0.52 ,1.89 ,655.30 ,2
12.87 ,5.32 ,2.85 ,22.03 ,99.12 ,1.58 ,0.43 ,0.44 ,1.04 ,8.04 ,1.15 ,1.87 ,720.54 ,2
13.61 ,3.46 ,2.92 ,23.12 ,90.87 ,1.26 ,0.53 ,0.36 ,0.58 ,4.09 ,1.02 ,2.08 ,557.73 ,2
14.16 ,1.94 ,2.71 ,14.97 ,124.34 ,3.92 ,2.95 ,0.52 ,2.08 ,6.66 ,0.74 ,3.69 ,1021.38 ,0
13.66 ,1.38 ,2.26 ,19.77 ,100.60 ,2.02 ,2.04 ,0.47 ,1.73 ,2.87 ,0.68 ,2.93 ,303.08 ,1
11.00 ,1.89 ,2.98 ,28.79 ,98.13 ,2.58 ,2.27 ,0.60 ,1.87 ,3.22 ,1.04 ,2.46 ,470.59 ,1
14.73 ,3.44 ,2.54 ,21.61 ,93.67 ,2.07 ,0.54 ,0.22 ,1.02 ,7.34 ,0.17 ,1.52 ,616.72 ,2
13.07 ,1.24 ,2.76 ,18.65 ,85.98 ,1.90 ,2.09 ,0.25 ,2.55 ,2.66 ,0.54 ,3.20 ,506.82 ,1
14.47 ,1.89 ,2.29 ,16.15 ,115.90 ,3.27 ,3.19 ,0.38 ,2.10 ,9.62 ,1.18 ,3.39 ,1271.00 ,0
12.67 ,3.82 ,2.06 ,17.01 ,77.44 ,1.35 ,1.37 ,0.64 ,1.30 ,3.00 ,0.62 ,2.05 ,407.22 ,1
12.76 ,3.80 ,2.49 ,21.88 ,110.62 ,1.79 ,1.12 ,0.37 ,0.76 ,4.58 ,0.70 ,1.46 ,554.50 ,2
11.80 ,4.56 ,1.98 ,17.89 ,121.00 ,1.33 ,0.38 ,0.18 ,1.14 ,8.43 ,0.81 ,2.02 ,882.87 ,2
14.41 ,2.05 ,2.30 ,16.91 ,118.78 ,2.90 ,3.26 ,0.37 ,1.66 ,6.45 ,0.82 ,2.98 ,1499.10 ,0
13.29 ,1.12 ,1.87 ,16.89 ,157.97 ,2.22 ,1.25 ,0.15 ,2.42 ,2.97 ,1.17 ,3.31 ,759.78 ,1
14.35 ,1.59 ,2.41 ,15.35 ,95.77 ,3.06 ,3.54 ,0.24 ,2.09 ,5.95 ,0.93 ,3.50 ,943.09 ,0
14.62 ,2.22 ,2.75 ,21.36 ,130.96 ,2.59 ,2.95 ,0.39 ,1.69 ,6.81 ,0.98 ,2.38 ,1338.48 ,0
13.71 ,2.39 ,2.07 ,18.99 ,95.24 ,1.24 ,0.53 ,0.07 ,0.84 ,5.52 ,0.78 ,2.40 ,713.44 ,2
12.14 ,2.07 ,3.35 ,22.68 ,118.91 ,2.96 ,2.61 ,0.31 ,2.03 ,4.09 ,0.87 ,3.22 ,805.00 ,0
12.25 ,5.81 ,2.56 ,24.22 ,97.06 ,1.58 ,0.86 ,0.38 ,1.39 ,5.05 ,0.60 ,1.81 ,531.17 ,2
15.12 ,1.77 ,2.16 ,14.09 ,112.28 ,3.58 ,3.05 ,0.51 ,2.27 ,7.44 ,1.19 ,2.62 ,1340.59 ,0
12.51 ,5.10 ,2.77 ,25.05 ,108.31 ,2.34 ,1.91 ,0.11 ,1.65 ,1.94 ,1.10 ,3.23 ,377.26 ,1
14.28 ,1.94 ,2.94 ,15.90 ,96.52 ,3.03 ,3.18 ,-0.04 ,1.05 ,5.24 ,0.99 ,3.25 ,1071.34 ,0
13.68 ,6.36 ,1.93 ,21.10 ,93.40 ,2.97 ,2.89 ,0.58 ,2.11 ,2.94 ,0.83 ,3.04 ,408.64 ,1
15.25 ,1.68 ,1.95 ,14.69 ,86.34 ,2.77 ,2.19 ,0.17 ,2.11 ,4.34 ,1.35 ,3.79 ,1133.92 ,0
11.44 ,1.47 ,2.42 ,17.94 ,83.57 ,3.62 ,2.97 ,0.15 ,1.66 ,3.92 ,1.01 ,2.55 ,459.61 ,1
12.38 ,1.45 ,3.01 ,27.80 ,96.23 ,2.05 ,1.62 ,0.32 ,1.52 ,2.90 ,1.71 ,3.30 ,617.40 ,1
12.46 ,1.66 ,2.16 ,20.16 ,89.42 ,2.07 ,2.18 ,0.46 ,1.33 ,2.65 ,0.94 ,3.23 ,657.72 ,1
13.98 ,1.46 ,2.28 ,26.65 ,104.04 ,2.81 ,1.46 ,0.79 ,2.70 ,12.13 ,0.66 ,1.76 ,662.74 ,2
13.34 ,2.84 ,2.47 ,19.46 ,84.07 ,3.11 ,2.16 ,-0.05 ,1.04 ,1.58 ,1.22 ,2.67 ,317.48 ,1
11.98 ,4.03 ,1.88 ,17.26 ,122.69 ,1.41 ,1.05 ,0.39 ,0.80 ,7.21 ,0.80 ,1.87 ,899.26 ,2
13.29 ,2.51 ,2.07 ,18.69 ,90.37 ,1.43 ,0.56 ,0.78 ,0.56 ,10.94 ,0.47 ,1.50 ,463.13 ,2
11.39 ,2.32 ,2.72 ,21.68 ,102.97 ,1.06 ,1.07 ,0.26 ,0.62 ,5.35 ,1.07 ,0.90 ,546.75 ,2
13.87 ,4.30 ,2.81 ,22.38 ,100.74 ,1.92 ,0.68 ,0.49 ,1.24 ,8.15 ,0.88 ,1.98 ,574.10 ,2
15.08 ,1.54 ,2.30 ,24.38 ,103.40 ,2.91 ,1.47 ,0.54 ,2.43 ,12.36 ,0.85 ,1.67 ,659.17 ,2
12.35 ,1.49 ,2.03 ,21.07 ,83.89 ,1.52 ,2.10 ,0.47 ,1.52 ,3.55 ,1.03 ,3.00 ,504.95 ,1
14.46 ,1.69 ,2.15 ,17.11 ,101.02 ,2.03 ,3.03 ,0.18 ,1.84 ,4.94 ,0.79 ,3.42 ,1321.84 ,0
14.35 ,1.84 ,2.72 ,16.43 ,108.49 ,3.23 ,3.57 ,0.22 ,1.32 ,5.41 ,0.66 ,3.60 ,1060.13 ,0
13.37 ,1.34 ,2.00 ,19.61 ,81.32 ,1.70 ,1.55 ,0.51 ,1.49 ,2.56 ,1.17 ,2.56 ,585.16 ,1
11.76 ,2.92 ,2.88 ,23.63 ,102.05 ,2.02 ,0.26 ,0.37 ,1.10 ,5.12 ,1.00 ,2.34 ,559.53 ,2
13.54 ,1.64 ,2.39 ,11.12 ,90.73 ,2.96 ,2.53 ,0.29 ,1.53 ,4.00 ,1.29 ,3.05 ,1133.68 ,0
11.71 ,5.01 ,2.52 ,22.54 ,92.18 ,1.36 ,0.77 ,0.63 ,0.54 ,4.08 ,0.73 ,1.33 ,773.58 ,2
11.94 ,1.28 ,2.79 ,16.57 ,104.84 ,2.55 ,2.64 ,0.46 ,2.77 ,5.00 ,0.97 ,2.16 ,626.83 ,1
12.33 ,2.18 ,2.23 ,16.76 ,125.53 ,2.96 ,3.63 ,0.15 ,2.06 ,6.85 ,0.39 ,3.49 ,818.41 ,0
13.66 ,1.55 ,2.49 ,16.62 ,110.89 ,3.41 ,3.02 ,0.46 ,1.82 ,6.73 ,0.99 ,2.47 ,1322.77 ,0
10.41 ,1.81 ,1.72 ,17.74 ,93.63 ,1.95 ,1.63 ,0.29 ,1.24 ,3.71 ,1.50 ,2.38 ,414.27 ,1
13.92 ,4.54 ,2.52 ,23.01 ,80.14 ,1.72 ,0.89 ,0.62 ,1.09 ,7.50 ,0.54 ,2.00 ,608.82 ,2
14.04 ,1.57 ,2.53 ,14.00 ,117.15 ,2.21 ,2.53 ,0.32 ,1.08 ,4.04 ,0.92 ,2.72 ,874.71 ,0
11.49 ,1.18 ,2.26 ,22.05 ,80.83 ,2.49 ,2.07 ,0.49 ,0.98 ,2.39 ,0.80 ,3.59 ,371.66 ,1
12.37 ,3.64 ,2.49 ,23.02 ,103.99 ,1.54 ,0.49 ,0.74 ,1.34 ,5.12 ,0.73 ,1.92 ,599.34 ,2
10.32 ,2.26 ,2.83 ,23.50 ,81.57 ,2.60 ,1.75 ,0.32 ,1.57 ,2.99 ,0.95 ,2.74 ,625.63 ,1
12.78 ,1.84 ,2.23 ,20.45 ,106.95 ,2.77 ,2.38 ,0.30 ,1.82 ,4.92 ,1.29 ,3.19 ,908.83 ,0
14.34 ,1.83 ,2.72 ,16.40 ,108.65 ,3.25 ,3.60 ,0.22 ,1.32 ,5.35 ,0.66 ,3.59 ,1066.28 ,0
11.16 ,2.91 ,1.97 ,18.92 ,100.68 ,3.04 ,2.24 ,0.60 ,1.11 ,2.70 ,0.94 ,3.14 ,405.22 ,1
12.94 ,2.79 ,1.94 ,21.92 ,90.41 ,2.91 ,2.35 ,0.31 ,0.99 ,2.31 ,0.71 ,2.55 ,322.36 ,1
14.84 ,2.07 ,2.32 ,17.97 ,105.01 ,2.52 ,3.27 ,-0.13 ,2.84 ,6.49 ,1.06 ,2.64 ,1154.76 ,0
13.26 ,1.89 ,2.17 ,17.04 ,89.28 ,2.57 ,2.49 ,0.05 ,1.84 ,3.76 ,1.10 ,2.92 ,746.39 ,1
11.49 ,0.68 ,2.79 ,20.56 ,95.52 ,2.64 ,1.89 ,0.77 ,1.48 ,2.77 ,1.07 ,2.29 ,464.98 ,1
11.61 ,1.51 ,2.22 ,22.26 ,82.01 ,2.92 ,3.51 ,0.52 ,1.84 ,3.68 ,0.69 ,2.73 ,326.81 ,1
11.82 ,4.57 ,1.99 ,17.92 ,121.15 ,1.32 ,0.37 ,0.18 ,1.15 ,8.41 ,0.81 ,2.02 ,882.45 ,2
11.49 ,3.10 ,3.08 ,27.89 ,100.28 ,2.16 ,0.80 ,0.51 ,1.13 ,7.13 ,0.66 ,1.82 ,818.93 ,2
10.31 ,2.30 ,2.83 ,23.50 ,81.87 ,2.60 ,1.74 ,0.33 ,1.57 ,2.96 ,0.95 ,2.75 ,626.01 ,1
12.86 ,3.25 ,1.84 ,20.82 ,81.12 ,1.43 ,0.20 ,0.37 ,0.75 ,4.88 ,0.76 ,1.90 ,626.60 ,2
14.48 ,1.59 ,3.05 ,23.17 ,95.81 ,3.47 ,3.27 ,0.49 ,2.20 ,4.71 ,1.00 ,2.67 ,1155.88 ,0
12.80 ,0.70 ,2.67 ,16.11 ,99.51 ,2.20 ,2.18 ,0.47 ,1.90 ,2.24 ,1.14 ,3.02 ,430.18 ,1
13.07 ,2.74 ,2.42 ,23.93 ,97.72 ,1.84 ,1.02 ,0.46 ,1.59 ,8.79 ,0.85 ,1.97 ,704.14 ,2
14.56 ,1.78 ,2.74 ,16.52 ,114.43 ,3.60 ,3.65 ,0.27 ,1.79 ,8.03 ,0.71 ,2.46 ,1723.90 ,0
12.60 ,3.67 ,2.43 ,18.14 ,91.56 ,2.88 ,2.82 ,0.92 ,2.71 ,2.42 ,1.10 ,3.18 ,424.45 ,1
12.80 ,2.27 ,2.62 ,27.42 ,105.31 ,2.21 ,1.21 ,0.74 ,2.01 ,6.99 ,0.47 ,1.58 ,409.32 ,2
13.31 ,1.12 ,1.86 ,16.83 ,157.81 ,2.21 ,1.27 ,0.15 ,2.41 ,3.02 ,1.17 ,3.31 ,757.32 ,1
12.41 ,1.41 ,3.01 ,27.85 ,96.22 ,2.05 ,1.61 ,0.32 ,1.53 ,2.92 ,1.71 ,3.32 ,618.74 ,1
14.16 ,3.04 ,2.53 ,21.32 ,98.44 ,1.18 ,1.28 ,0.33 ,0.66 ,4.82 ,0.76 ,1.85 ,577.45 ,2
14.36 ,2.08 ,2.64 ,16.07 ,112.08 ,4.55 ,3.42 ,0.30 ,2.56 ,7.63 ,0.96 ,3.43 ,1535.43 ,0
12.63 ,1.81 ,3.04 ,17.57 ,118.22 ,2.79 ,3.19 ,0.29 ,1.46 ,6.89 ,1.19 ,3.37 ,1229.42 ,0
15.09 ,1.38 ,2.33 ,15.69 ,106.42 ,3.26 ,2.79 ,-0.09 ,1.85 ,6.42 ,0.78 ,3.49 ,1050.75 ,0
12.86 ,2.92 ,2.44 ,25.07 ,117.47 ,1.57 ,1.78 ,-0.06 ,1.27 ,8.86 ,0.52 ,1.28 ,524.97 ,2
11.70 ,1.68 ,2.55 ,19.00 ,162.60 ,2.64 ,1.84 ,0.28 ,3.30 ,2.74 ,1.11 ,2.61 ,931.12 ,1
11.64 ,2.85 ,2.17 ,23.43 ,88.53 ,1.45 ,1.77 ,0.60 ,1.51 ,2.97 ,0.77 ,3.35 ,346.37 ,1
10.70 ,2.02 ,3.04 ,30.91 ,95.50 ,2.37 ,2.39 ,0.44 ,1.75 ,3.16 ,0.91 ,2.02 ,474.17 ,1
13.59 ,2.37 ,2.16 ,22.68 ,82.24 ,1.63 ,1.72 ,0.33 ,1.56 ,2.52 ,1.17 ,2.78 ,291.74 ,1
13.05 ,3.48 ,2.27 ,20.17 ,79.19 ,2.20 ,1.95 ,0.35 ,1.70 ,1.04 ,1.02 ,3.01 ,606.23 ,1
13.23 ,1.84 ,2.91 ,24.63 ,90.39 ,1.78 ,1.60 ,0.68 ,1.88 ,3.05 ,1.68 ,2.05 ,451.41 ,1
13.97 ,1.12 ,2.60 ,20.05 ,144.52 ,2.92 ,2.46 ,0.53 ,1.63 ,5.23 ,1.30 ,3.18 ,1333.32 ,0
11.23 ,0.90 ,2.46 ,22.71 ,92.21 ,2.74 ,1.99 ,0.53 ,1.19 ,2.59 ,1.28 ,2.35 ,387.50 ,1
11.83 ,2.23 ,2.37 ,18.00 ,94.52 ,3.02 ,2.80 ,0.45 ,1.62 ,3.36 ,0.97 ,3.41 ,678.62 ,1
15.22 ,1.58 ,1.93 ,10.88 ,106.92 ,2.94 ,4.06 ,0.06 ,2.77 ,7.33 ,1.15 ,2.96 ,1521.43 ,0
11.62 ,1.50 ,2.22 ,22.37 ,82.02 ,2.92 ,3.50 ,0.52 ,1.85 ,3.62 ,0.68 ,2.73 ,319.07 ,1
